tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.25000000000000006,2.2000000000000006,0.1400943396226415,1.4392444983124737,1.9803990013152366,1.4289904336901107,594,4240,1262
0.1,2.3000000000000007,0.13891509433962265,1.4417117416858678,2.0522450271248824,1.4301430533939707,589,4240,1262
0.30000000000000004,2.2000000000000006,0.13820754716981132,1.458751049637795,1.9860297961533075,1.4487599097493384,586,4240,1262
0.15000000000000002,2.3000000000000007,0.13726415094339622,1.461218293011189,2.0578758219629534,1.4499125294531987,582,4240,1262
0.3500000000000001,2.2000000000000006,0.13632075471698113,1.478257600963116,1.9916605909913785,1.4685293858085664,578,4240,1262
0.20000000000000004,2.3000000000000007,0.13561320754716982,1.48072484433651,2.063506616801024,1.4696820055124267,575,4240,1262
0.5500000000000002,2.1000000000000005,0.13514150943396228,1.4952969089150432,1.9254453600198032,1.487146242163934,573,4240,1262
0.40000000000000013,2.2000000000000006,0.13372641509433963,1.4977641522884373,1.9972913858294492,1.4882988618677944,567,4240,1262
0.25000000000000006,2.3000000000000007,0.13349056603773585,1.5002313956618314,2.0691374116390953,1.4894514815716546,566,4240,1262
0.1,2.400000000000001,0.13278301886792454,1.5026986390352255,2.140983437448741,1.490604101275515,563,4240,1262
0.6000000000000002,2.1000000000000005,0.1320754716981132,1.5148034602403646,1.9310761548578745,1.5069157182231623,560,4240,1262
0.4500000000000001,2.2000000000000006,0.13183962264150945,1.5172707036137585,2.0029221806675204,1.5080683379270228,559,4240,1262
0.30000000000000004,2.3000000000000007,0.13089622641509435,1.5197379469871526,2.0747682064771658,1.5092209576308828,555,4240,1262
0.15000000000000002,2.400000000000001,0.1304245283018868,1.5222051903605465,2.1466142322868116,1.5103735773347429,553,4240,1262
0.5000000000000001,2.2000000000000006,0.13018867924528302,1.5367772549390797,2.008552975505591,1.5278378139862503,552,4240,1262
0.3500000000000001,2.3000000000000007,0.12877358490566038,1.5392444983124738,2.0803990013152367,1.5289904336901106,546,4240,1262
0.20000000000000004,2.400000000000001,0.12830188679245283,1.5417117416858677,2.1522450271248825,1.5301430533939708,544,4240,1262
0.40000000000000013,2.3000000000000007,0.12759433962264152,1.558751049637795,2.0860297961533076,1.5487599097493385,541,4240,1262
0.25000000000000006,2.400000000000001,0.12617924528301888,1.5612182930111889,2.1578758219629535,1.549912529453199,535,4240,1262
0.1,2.500000000000001,0.125,1.563685536384583,2.229721847772599,1.551065149157059,530,4240,1262
0.30000000000000004,2.400000000000001,0.12429245283018868,1.58072484433651,2.163506616801024,1.5696820055124265,527,4240,1262
