tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.25000000000000006,2.500000000000001,0.1259433962264151,1.6337171979248528,2.2451118373312067,1.6529382854470773,534,4240,1262
0.1,2.600000000000001,0.125,1.6374635532498365,2.316790930368007,1.6588203171634195,530,4240,1262
0.30000000000000004,2.500000000000001,0.12429245283018868,1.6529679268598563,2.2507760187238466,1.6717618791038094,527,4240,1262
0.15000000000000002,2.600000000000001,0.12264150943396226,1.65671428218484,2.322455111760647,1.677643910820151,520,4240,1262
0.20000000000000004,2.600000000000001,0.12193396226415094,1.675965011119843,2.328119293153287,1.6964675044768827,517,4240,1262
0.7000000000000002,2.3000000000000007,0.1214622641509434,1.6839766740798954,2.1187461954355244,1.6976450029845884,515,4240,1262
0.5500000000000002,2.400000000000001,0.12099056603773585,1.687723029404879,2.190425288472325,1.7035270347009306,513,4240,1262
0.40000000000000013,2.500000000000001,0.1205188679245283,1.6914693847298627,2.262104381509126,1.7094090664172723,511,4240,1262
0.1,2.700000000000001,0.12004716981132076,1.6989620953798301,2.405462567582728,1.7211731298499562,509,4240,1262
0.6000000000000002,2.400000000000001,0.11910377358490566,1.7069737583398825,2.1960894698649653,1.7223506283576624,505,4240,1262
0.4500000000000001,2.500000000000001,0.11886792452830189,1.7107201136648662,2.267768562901766,1.728232660074004,504,4240,1262
0.30000000000000004,2.600000000000001,0.11863207547169811,1.7144664689898494,2.339447655938566,1.734114691790346,503,4240,1262
0.8000000000000003,2.3000000000000007,0.11839622641509434,1.722478131949902,2.1300745582208043,1.7352921902980523,502,4240,1262
0.6500000000000001,2.400000000000001,0.11768867924528302,1.7262244872748858,2.2017536512576052,1.7411742220143938,499,4240,1262
0.5000000000000001,2.500000000000001,0.11745283018867925,1.7299708425998692,2.273432744294406,1.7470562537307355,498,4240,1262
0.3500000000000001,2.600000000000001,0.11674528301886793,1.733717197924853,2.3451118373312068,1.752938285447078,495,4240,1262
0.7000000000000002,2.400000000000001,0.11650943396226415,1.745475216209889,2.2074178326502447,1.7599978156711253,494,4240,1262
0.40000000000000013,2.600000000000001,0.11509433962264151,1.7529679268598564,2.3507760187238467,1.7717618791038092,488,4240,1262
0.4500000000000001,2.600000000000001,0.11367924528301887,1.7722186557948596,2.356440200116486,1.7905854727605408,482,4240,1262
0.30000000000000004,2.700000000000001,0.1134433962264151,1.7759650111198435,2.4281192931532876,1.7964675044768834,481,4240,1262
0.15000000000000002,2.8000000000000007,0.11297169811320755,1.7797113664448267,2.499798386190087,1.8023495361932245,479,4240,1262
0.5000000000000001,2.600000000000001,0.11273584905660378,1.7914693847298628,2.3621043815091265,1.8094090664172724,478,4240,1262
0.20000000000000004,2.8000000000000007,0.11132075471698114,1.7989620953798298,2.5054625675827276,1.821173129849956,472,4240,1262
0.25000000000000006,2.8000000000000007,0.11037735849056604,1.8182128243148332,2.511126748975367,1.8399967235066876,468,4240,1262
0.1,2.900000000000001,0.1099056603773585,1.821959179639817,2.5828058420121676,1.84587875522303,466,4240,1262
0.30000000000000004,2.8000000000000007,0.10919811320754717,1.8374635532498365,2.516790930368007,1.8588203171634199,463,4240,1262
0.15000000000000002,2.900000000000001,0.10872641509433963,1.84120990857482,2.588470023404808,1.8647023488797616,461,4240,1262
0.8000000000000003,2.500000000000001,0.10849056603773585,1.845475216209889,2.3074178326502452,1.8599978156711257,460,4240,1262
0.5000000000000001,2.700000000000001,0.1080188679245283,1.8529679268598565,2.4507760187238468,1.8717618791038095,458,4240,1262
